"","Date.Time..GMT.07.00","DO_mgL","Temp_C","X.","datetime","Site","date","water_level"
"464","8/5/2023 18:56",12.71,16.9,NA,2023-08-05 18:56:00,"Chelsea",2023-08-05,9.92148773179585
"465","8/5/2023 19:11",11.86,16.44,NA,2023-08-05 19:11:00,"Chelsea",2023-08-05,10.7850030208927
"466","8/5/2023 19:26",11.41,16.2,NA,2023-08-05 19:26:00,"Chelsea",2023-08-05,11.6179583387744
"467","8/5/2023 19:41",11.19,16.06,NA,2023-08-05 19:41:00,"Chelsea",2023-08-05,12.4107537371228
"468","8/5/2023 19:56",10.8,16,NA,2023-08-05 19:56:00,"Chelsea",2023-08-05,13.1537892676197
"469","8/5/2023 20:11",11.3,16.18,NA,2023-08-05 20:11:00,"Chelsea",2023-08-05,13.8374649819466
"470","8/5/2023 20:26",10.79,16.16,NA,2023-08-05 20:26:00,"Chelsea",2023-08-05,14.4521809317855
"471","8/5/2023 20:41",10.61,16.16,NA,2023-08-05 20:41:00,"Chelsea",2023-08-05,14.988337168818
"472","8/5/2023 20:56",10.85,16.06,NA,2023-08-05 20:56:00,"Chelsea",2023-08-05,15.4363337447259
"473","8/5/2023 21:11",10.52,15.96,NA,2023-08-05 21:11:00,"Chelsea",2023-08-05,15.7865707111909
"474","8/5/2023 21:26",10.58,15.94,NA,2023-08-05 21:26:00,"Chelsea",2023-08-05,16.0294481198948
"475","8/5/2023 21:41",10.94,15.96,NA,2023-08-05 21:41:00,"Chelsea",2023-08-05,16.1553910025622
"476","8/5/2023 21:56",10.84,15.94,NA,2023-08-05 21:56:00,"Chelsea",2023-08-05,16.1601201600163
"477","8/5/2023 22:11",10.69,15.92,NA,2023-08-05 22:11:00,"Chelsea",2023-08-05,16.0511719533803
"478","8/5/2023 22:26",11.01,15.92,NA,2023-08-05 22:26:00,"Chelsea",2023-08-05,15.8376814665241
"479","8/5/2023 22:41",10.91,15.88,NA,2023-08-05 22:41:00,"Chelsea",2023-08-05,15.5287837833174
"480","8/5/2023 22:56",10.97,15.84,NA,2023-08-05 22:56:00,"Chelsea",2023-08-05,15.1336139876303
"481","8/5/2023 23:11",11.08,15.78,NA,2023-08-05 23:11:00,"Chelsea",2023-08-05,14.6613071633326
"482","8/5/2023 23:26",11.06,15.74,NA,2023-08-05 23:26:00,"Chelsea",2023-08-05,14.1209983942941
"483","8/5/2023 23:41",11.05,15.74,NA,2023-08-05 23:41:00,"Chelsea",2023-08-05,13.5218227643848
"484","8/5/2023 23:56",11.01,15.76,NA,2023-08-05 23:56:00,"Chelsea",2023-08-05,12.8729153574745
"485","8/6/2023 0:11",10.94,15.78,NA,2023-08-06 00:11:00,"Chelsea",2023-08-06,12.1834112574331
"486","8/6/2023 0:26",10.95,15.78,NA,2023-08-06 00:26:00,"Chelsea",2023-08-06,11.4624455481305
"487","8/6/2023 0:41",10.97,15.8,NA,2023-08-06 00:41:00,"Chelsea",2023-08-06,10.7191533134365
"488","8/6/2023 0:56",10.93,15.8,NA,2023-08-06 00:56:00,"Chelsea",2023-08-06,9.9626696372211
"489","8/6/2023 1:11",10.84,15.8,NA,2023-08-06 01:11:00,"Chelsea",2023-08-06,9.20212960335412
"490","8/6/2023 1:26",10.74,15.8,NA,2023-08-06 01:26:00,"Chelsea",2023-08-06,8.44666829570544
"491","8/6/2023 1:41",10.69,15.8,NA,2023-08-06 01:41:00,"Chelsea",2023-08-06,7.70542079814494
"492","8/6/2023 1:56",10.58,15.8,NA,2023-08-06 01:56:00,"Chelsea",2023-08-06,6.9875221945425
"493","8/6/2023 2:11",10.43,15.82,NA,2023-08-06 02:11:00,"Chelsea",2023-08-06,6.302107568768
"494","8/6/2023 2:26",10.32,15.84,NA,2023-08-06 02:26:00,"Chelsea",2023-08-06,5.65831200469133
"495","8/6/2023 2:41",10.14,15.86,NA,2023-08-06 02:41:00,"Chelsea",2023-08-06,5.06527058618236
"496","8/6/2023 2:56",10.2,15.88,NA,2023-08-06 02:56:00,"Chelsea",2023-08-06,4.53211839711097
"497","8/6/2023 3:11",10.19,15.94,NA,2023-08-06 03:11:00,"Chelsea",2023-08-06,4.06799052134703
"498","8/6/2023 3:26",10.08,15.96,NA,2023-08-06 03:26:00,"Chelsea",2023-08-06,3.68202204276044
"499","8/6/2023 3:41",9.56,15.98,NA,2023-08-06 03:41:00,"Chelsea",2023-08-06,3.38334804522107
"500","8/6/2023 3:56",9.29,15.98,NA,2023-08-06 03:56:00,"Chelsea",2023-08-06,3.18110361259879
"501","8/6/2023 4:11",8.79,15.98,NA,2023-08-06 04:11:00,"Chelsea",2023-08-06,3.08442382876349
"502","8/6/2023 4:26",8.75,15.98,NA,2023-08-06 04:26:00,"Chelsea",2023-08-06,3.10032266466763
"503","8/6/2023 4:41",8.9,15.96,NA,2023-08-06 04:41:00,"Chelsea",2023-08-06,3.22310479201689
"504","8/6/2023 4:56",9,15.98,NA,2023-08-06 04:56:00,"Chelsea",2023-08-06,3.44236247826121
"505","8/6/2023 5:11",9.56,16.02,NA,2023-08-06 05:11:00,"Chelsea",2023-08-06,3.74768026718034
"506","8/6/2023 5:26",9.99,16.08,NA,2023-08-06 05:26:00,"Chelsea",2023-08-06,4.12864270255404
"507","8/6/2023 5:41",10.74,16.2,NA,2023-08-06 05:41:00,"Chelsea",2023-08-06,4.57483432816206
"508","8/6/2023 5:56",11.32,16.4,NA,2023-08-06 05:56:00,"Chelsea",2023-08-06,5.07583968778415
"509","8/6/2023 6:11",11.25,16.48,NA,2023-08-06 06:11:00,"Chelsea",2023-08-06,5.62124332520008
"510","8/6/2023 6:26",10.8,16.44,NA,2023-08-06 06:26:00,"Chelsea",2023-08-06,6.2006297841896
"511","8/6/2023 6:41",8.8,16.14,NA,2023-08-06 06:41:00,"Chelsea",2023-08-06,6.80358360853247
"512","8/6/2023 6:56",9.43,16.04,NA,2023-08-06 06:56:00,"Chelsea",2023-08-06,7.41968934200844
"513","8/6/2023 7:11",9.91,15.94,NA,2023-08-06 07:11:00,"Chelsea",2023-08-06,8.03853152839726
"514","8/6/2023 7:26",10.03,15.86,NA,2023-08-06 07:26:00,"Chelsea",2023-08-06,8.6496947114787
"515","8/6/2023 7:41",10.01,15.8,NA,2023-08-06 07:41:00,"Chelsea",2023-08-06,9.24276343503251
"516","8/6/2023 7:56",9.95,15.78,NA,2023-08-06 07:56:00,"Chelsea",2023-08-06,9.80732224283845
"517","8/6/2023 8:11",9.75,15.78,NA,2023-08-06 08:11:00,"Chelsea",2023-08-06,10.3329556786763
"518","8/6/2023 8:26",9.93,15.86,NA,2023-08-06 08:26:00,"Chelsea",2023-08-06,10.8092482863257
"519","8/6/2023 8:41",10.06,15.98,NA,2023-08-06 08:41:00,"Chelsea",2023-08-06,11.2257846095666
"520","8/6/2023 8:56",10.22,15.96,NA,2023-08-06 08:56:00,"Chelsea",2023-08-06,11.5721491921786
"521","8/6/2023 9:11",10.73,15.9,NA,2023-08-06 09:11:00,"Chelsea",2023-08-06,11.8379265779415
"522","8/6/2023 9:26",10.74,15.84,NA,2023-08-06 09:26:00,"Chelsea",2023-08-06,12.0127013106351
"523","8/6/2023 9:41",10.76,15.78,NA,2023-08-06 09:41:00,"Chelsea",2023-08-06,12.0860836451852
"524","8/6/2023 9:56",10.73,15.74,NA,2023-08-06 09:56:00,"Chelsea",2023-08-06,12.0531345995094
"525","8/6/2023 10:11",10.69,15.74,NA,2023-08-06 10:11:00,"Chelsea",2023-08-06,11.9210765636706
"526","8/6/2023 10:26",10.59,15.78,NA,2023-08-06 10:26:00,"Chelsea",2023-08-06,11.6987774410881
"527","8/6/2023 10:41",10.81,15.92,NA,2023-08-06 10:41:00,"Chelsea",2023-08-06,11.3951051351809
"528","8/6/2023 10:56",11.27,16.08,NA,2023-08-06 10:56:00,"Chelsea",2023-08-06,11.0189275493681
"529","8/6/2023 11:11",11.46,16.16,NA,2023-08-06 11:11:00,"Chelsea",2023-08-06,10.5791125870689
"530","8/6/2023 11:26",12.12,16.38,NA,2023-08-06 11:26:00,"Chelsea",2023-08-06,10.0845281517023
"531","8/6/2023 11:41",12.8,16.6,NA,2023-08-06 11:41:00,"Chelsea",2023-08-06,9.54404214668732
"532","8/6/2023 11:56",12.81,16.64,NA,2023-08-06 11:56:00,"Chelsea",2023-08-06,8.9665224754432
"533","8/6/2023 12:11",13.63,16.88,NA,2023-08-06 12:11:00,"Chelsea",2023-08-06,8.36083704138897
"534","8/6/2023 12:26",13.64,17.16,NA,2023-08-06 12:26:00,"Chelsea",2023-08-06,7.73585374794374
"535","8/6/2023 12:41",13.58,17.3,NA,2023-08-06 12:41:00,"Chelsea",2023-08-06,7.10044049852659
"536","8/6/2023 12:56",13.7,17.32,NA,2023-08-06 12:56:00,"Chelsea",2023-08-06,6.46346519655663
"537","8/6/2023 13:11",13.76,17.36,NA,2023-08-06 13:11:00,"Chelsea",2023-08-06,5.83379574545294
"538","8/6/2023 13:26",13.78,17.3,NA,2023-08-06 13:26:00,"Chelsea",2023-08-06,5.22030004863462
"539","8/6/2023 13:41",13.72,17.34,NA,2023-08-06 13:41:00,"Chelsea",2023-08-06,4.63184600952078
"540","8/6/2023 13:56",13.89,17.42,NA,2023-08-06 13:56:00,"Chelsea",2023-08-06,4.07730153153049
"541","8/6/2023 14:11",14.09,17.52,NA,2023-08-06 14:11:00,"Chelsea",2023-08-06,3.56553451808286
"542","8/6/2023 14:26",14.51,17.64,NA,2023-08-06 14:26:00,"Chelsea",2023-08-06,3.10541287259699
"543","8/6/2023 14:41",15.06,17.72,NA,2023-08-06 14:41:00,"Chelsea",2023-08-06,2.70580449849196
"544","8/6/2023 14:56",15.45,17.9,NA,2023-08-06 14:56:00,"Chelsea",2023-08-06,2.37557729918687
"545","8/6/2023 15:11",15.62,18.16,NA,2023-08-06 15:11:00,"Chelsea",2023-08-06,2.12359917810082
"546","8/6/2023 15:26",14.8,18.92,NA,2023-08-06 15:26:00,"Chelsea",2023-08-06,1.95873803865291
"547","8/6/2023 15:41",17.74,18.68,NA,2023-08-06 15:41:00,"Chelsea",2023-08-06,1.88986178426222
"548","8/6/2023 15:56",17.76,17.96,NA,2023-08-06 15:56:00,"Chelsea",2023-08-06,1.92583743482619
"549","8/6/2023 16:11",18.63,17.82,NA,2023-08-06 16:11:00,"Chelsea",2023-08-06,2.07191663964396
"550","8/6/2023 16:26",19.46,17.72,NA,2023-08-06 16:26:00,"Chelsea",2023-08-06,2.32150037210181
"551","8/6/2023 16:41",19.02,17.76,NA,2023-08-06 16:41:00,"Chelsea",2023-08-06,2.66556522217406
"552","8/6/2023 16:56",18.45,17.76,NA,2023-08-06 16:56:00,"Chelsea",2023-08-06,3.09508777983501
"553","8/6/2023 17:11",16.5,17.82,NA,2023-08-06 17:11:00,"Chelsea",2023-08-06,3.60104463505899
"554","8/6/2023 17:26",15.47,17.44,NA,2023-08-06 17:26:00,"Chelsea",2023-08-06,4.17441237782031
"555","8/6/2023 17:41",15.08,17.26,NA,2023-08-06 17:41:00,"Chelsea",2023-08-06,4.80616759809327
"556","8/6/2023 17:56",14.09,16.84,NA,2023-08-06 17:56:00,"Chelsea",2023-08-06,5.48728688585221
"557","8/6/2023 18:11",12.75,16.5,NA,2023-08-06 18:11:00,"Chelsea",2023-08-06,6.20874683107143
"558","8/6/2023 18:26",12.11,16.28,NA,2023-08-06 18:26:00,"Chelsea",2023-08-06,6.96152402372525
"559","8/6/2023 18:41",11.58,16.12,NA,2023-08-06 18:41:00,"Chelsea",2023-08-06,7.73659505378798
"560","8/6/2023 18:56",11.39,16.06,NA,2023-08-06 18:56:00,"Chelsea",2023-08-06,8.52493651123394
"561","8/6/2023 19:11",11.15,15.98,NA,2023-08-06 19:11:00,"Chelsea",2023-08-06,9.31752498603743
"562","8/6/2023 19:26",10.99,15.98,NA,2023-08-06 19:26:00,"Chelsea",2023-08-06,10.1053370681728
"563","8/6/2023 19:41",10.9,15.96,NA,2023-08-06 19:41:00,"Chelsea",2023-08-06,10.8793493476143
"564","8/6/2023 19:56",10.69,15.94,NA,2023-08-06 19:56:00,"Chelsea",2023-08-06,11.6305384143363
"565","8/6/2023 20:11",10.39,15.92,NA,2023-08-06 20:11:00,"Chelsea",2023-08-06,12.3498808583131
"566","8/6/2023 20:26",10.37,15.9,NA,2023-08-06 20:26:00,"Chelsea",2023-08-06,13.0283532695191
"567","8/6/2023 20:41",10.35,15.9,NA,2023-08-06 20:41:00,"Chelsea",2023-08-06,13.6569322379284
"568","8/6/2023 20:56",10.4,15.9,NA,2023-08-06 20:56:00,"Chelsea",2023-08-06,14.2265943535155
"569","8/6/2023 21:11",10.54,15.9,NA,2023-08-06 21:11:00,"Chelsea",2023-08-06,14.7283162062547
"570","8/6/2023 21:26",10.41,15.92,NA,2023-08-06 21:26:00,"Chelsea",2023-08-06,15.1530743861202
"571","8/6/2023 21:41",10.69,15.9,NA,2023-08-06 21:41:00,"Chelsea",2023-08-06,15.4918454830865
"572","8/6/2023 21:56",10.65,15.8,NA,2023-08-06 21:56:00,"Chelsea",2023-08-06,15.7356060871277
"573","8/6/2023 22:11",10.52,15.7,NA,2023-08-06 22:11:00,"Chelsea",2023-08-06,15.8753327882182
"574","8/6/2023 22:26",10.49,15.66,NA,2023-08-06 22:26:00,"Chelsea",2023-08-06,15.903457450074
"575","8/6/2023 22:41",10.42,15.68,NA,2023-08-06 22:41:00,"Chelsea",2023-08-06,15.8231673189078
"576","8/6/2023 22:56",10.46,15.72,NA,2023-08-06 22:56:00,"Chelsea",2023-08-06,15.6424702352014
"577","8/6/2023 23:11",10.54,15.8,NA,2023-08-06 23:11:00,"Chelsea",2023-08-06,15.3693967780889
"578","8/6/2023 23:26",11.44,16.02,NA,2023-08-06 23:26:00,"Chelsea",2023-08-06,15.0119775267044
"579","8/6/2023 23:41",12.04,16.22,NA,2023-08-06 23:41:00,"Chelsea",2023-08-06,14.5782430601818
"580","8/6/2023 23:56",12.09,16.28,NA,2023-08-06 23:56:00,"Chelsea",2023-08-06,14.0762239576554
"581","8/7/2023 0:11",11.9,16.26,NA,2023-08-07 00:11:00,"Chelsea",2023-08-07,13.5139507982592
"582","8/7/2023 0:26",11.79,16.24,NA,2023-08-07 00:26:00,"Chelsea",2023-08-07,12.8994541611271
"583","8/7/2023 0:41",11.39,16.14,NA,2023-08-07 00:41:00,"Chelsea",2023-08-07,12.2407646253934
"584","8/7/2023 0:56",11.3,16.08,NA,2023-08-07 00:56:00,"Chelsea",2023-08-07,11.5459127701921
"585","8/7/2023 1:11",11.64,16.16,NA,2023-08-07 01:11:00,"Chelsea",2023-08-07,10.8229291746572
"586","8/7/2023 1:26",11.89,16.26,NA,2023-08-07 01:26:00,"Chelsea",2023-08-07,10.0798444179228
"587","8/7/2023 1:41",11.84,16.26,NA,2023-08-07 01:41:00,"Chelsea",2023-08-07,9.32468907912299
"588","8/7/2023 1:56",12.03,16.32,NA,2023-08-07 01:56:00,"Chelsea",2023-08-07,8.56549373739184
"589","8/7/2023 2:11",12.11,16.36,NA,2023-08-07 02:11:00,"Chelsea",2023-08-07,7.81028897186341
"590","8/7/2023 2:26",11.92,16.34,NA,2023-08-07 02:26:00,"Chelsea",2023-08-07,7.06710536167177
"591","8/7/2023 2:41",11.83,16.36,NA,2023-08-07 02:41:00,"Chelsea",2023-08-07,6.34397348595099
"592","8/7/2023 2:56",11.73,16.36,NA,2023-08-07 02:56:00,"Chelsea",2023-08-07,5.64892392383514
"593","8/7/2023 3:11",11.45,16.36,NA,2023-08-07 03:11:00,"Chelsea",2023-08-07,4.98998725445828
"594","8/7/2023 3:26",11.19,16.36,NA,2023-08-07 03:26:00,"Chelsea",2023-08-07,4.37519405695449
"595","8/7/2023 3:41",10.85,16.36,NA,2023-08-07 03:41:00,"Chelsea",2023-08-07,3.81257491045785
"596","8/7/2023 3:56",10.76,16.38,NA,2023-08-07 03:56:00,"Chelsea",2023-08-07,3.3101603941024
"597","8/7/2023 4:11",10.26,16.4,NA,2023-08-07 04:11:00,"Chelsea",2023-08-07,2.87598108702223
"598","8/7/2023 4:26",9.63,16.38,NA,2023-08-07 04:26:00,"Chelsea",2023-08-07,2.51806756835141
"599","8/7/2023 4:41",9.16,16.4,NA,2023-08-07 04:41:00,"Chelsea",2023-08-07,2.24445041722399
"600","8/7/2023 4:56",8.84,16.4,NA,2023-08-07 04:56:00,"Chelsea",2023-08-07,2.06316021277406
"601","8/7/2023 5:11",10.6,16.86,NA,2023-08-07 05:11:00,"Chelsea",2023-08-07,1.98220516317827
"602","8/7/2023 5:26",9.83,16.92,NA,2023-08-07 05:26:00,"Chelsea",2023-08-07,2.00485083364062
"603","8/7/2023 5:41",8.65,17.16,NA,2023-08-07 05:41:00,"Chelsea",2023-08-07,2.12378132650636
"604","8/7/2023 5:56",8.96,16.98,NA,2023-08-07 05:56:00,"Chelsea",2023-08-07,2.33024900284598
"605","8/7/2023 6:11",10.84,17.38,NA,2023-08-07 06:11:00,"Chelsea",2023-08-07,2.61550622372997
"606","8/7/2023 6:26",11.82,17.58,NA,2023-08-07 06:26:00,"Chelsea",2023-08-07,2.97080535022881
"607","8/7/2023 6:41",11.71,17.68,NA,2023-08-07 06:41:00,"Chelsea",2023-08-07,3.387398743413
"608","8/7/2023 6:56",11.53,17.66,NA,2023-08-07 06:56:00,"Chelsea",2023-08-07,3.85653876435302
"609","8/7/2023 7:11",10.77,17.46,NA,2023-08-07 07:11:00,"Chelsea",2023-08-07,4.36947777411936
"610","8/7/2023 7:26",10.32,17.04,NA,2023-08-07 07:26:00,"Chelsea",2023-08-07,4.9174681337825
"611","8/7/2023 7:41",10.21,16.66,NA,2023-08-07 07:41:00,"Chelsea",2023-08-07,5.49176220441294
"612","8/7/2023 7:56",10.13,16.24,NA,2023-08-07 07:56:00,"Chelsea",2023-08-07,6.08361234708116
"613","8/7/2023 8:11",10.14,16.04,NA,2023-08-07 08:11:00,"Chelsea",2023-08-07,6.68427092285764
"614","8/7/2023 8:26",10.08,15.88,NA,2023-08-07 08:26:00,"Chelsea",2023-08-07,7.28499029281289
"615","8/7/2023 8:41",10.26,15.92,NA,2023-08-07 08:41:00,"Chelsea",2023-08-07,7.87702281801737
"616","8/7/2023 8:56",9.69,16,NA,2023-08-07 08:56:00,"Chelsea",2023-08-07,8.45162085954159
"617","8/7/2023 9:11",10.08,16.06,NA,2023-08-07 09:11:00,"Chelsea",2023-08-07,9.00003677845603
"618","8/7/2023 9:26",10.47,16.22,NA,2023-08-07 09:26:00,"Chelsea",2023-08-07,9.51352293583118
"619","8/7/2023 9:41",10.64,16.32,NA,2023-08-07 09:41:00,"Chelsea",2023-08-07,9.98333169273752
"620","8/7/2023 9:56",10.88,16.32,NA,2023-08-07 09:56:00,"Chelsea",2023-08-07,10.4007154102455
"621","8/7/2023 10:11",10.49,16.26,NA,2023-08-07 10:11:00,"Chelsea",2023-08-07,10.7569264494257
"622","8/7/2023 10:26",10.99,16.12,NA,2023-08-07 10:26:00,"Chelsea",2023-08-07,11.0432171713486
"623","8/7/2023 10:41",10.93,16.06,NA,2023-08-07 10:41:00,"Chelsea",2023-08-07,11.2508399370846
"624","8/7/2023 10:56",11.01,16,NA,2023-08-07 10:56:00,"Chelsea",2023-08-07,11.3710471077042
"625","8/7/2023 11:11",10.93,15.98,NA,2023-08-07 11:11:00,"Chelsea",2023-08-07,11.3969558067547
"626","8/7/2023 11:26",10.81,15.82,NA,2023-08-07 11:26:00,"Chelsea",2023-08-07,11.3328564546624
"627","8/7/2023 11:41",10.9,15.86,NA,2023-08-07 11:41:00,"Chelsea",2023-08-07,11.1871823510751
"628","8/7/2023 11:56",10.93,15.88,NA,2023-08-07 11:56:00,"Chelsea",2023-08-07,10.968373585854
"629","8/7/2023 12:11",11.05,15.9,NA,2023-08-07 12:11:00,"Chelsea",2023-08-07,10.6848702488606
"630","8/7/2023 12:26",11.57,16.04,NA,2023-08-07 12:26:00,"Chelsea",2023-08-07,10.3451124299564
"631","8/7/2023 12:41",12.02,16.18,NA,2023-08-07 12:41:00,"Chelsea",2023-08-07,9.95754021900285
"632","8/7/2023 12:56",11.8,16.14,NA,2023-08-07 12:56:00,"Chelsea",2023-08-07,9.53059370586131
"633","8/7/2023 13:11",11.69,16.18,NA,2023-08-07 13:11:00,"Chelsea",2023-08-07,9.07271298039324
"634","8/7/2023 13:26",12.04,16.22,NA,2023-08-07 13:26:00,"Chelsea",2023-08-07,8.59233813246008
"635","8/7/2023 13:41",13.19,16.32,NA,2023-08-07 13:41:00,"Chelsea",2023-08-07,8.09790925192326
"636","8/7/2023 13:56",14.37,16.48,NA,2023-08-07 13:56:00,"Chelsea",2023-08-07,7.59786642864422
"637","8/7/2023 14:11",14.93,16.72,NA,2023-08-07 14:11:00,"Chelsea",2023-08-07,7.10064975248439
"638","8/7/2023 14:26",15.25,16.88,NA,2023-08-07 14:26:00,"Chelsea",2023-08-07,6.6146993133052
"639","8/7/2023 14:41",14.09,17.14,NA,2023-08-07 14:41:00,"Chelsea",2023-08-07,6.1484552009681
"640","8/7/2023 14:56",13.59,17.52,NA,2023-08-07 14:56:00,"Chelsea",2023-08-07,5.71035750533452
"641","8/7/2023 15:11",13.64,17.66,NA,2023-08-07 15:11:00,"Chelsea",2023-08-07,5.30884631626589
"642","8/7/2023 15:26",13.63,17.9,NA,2023-08-07 15:26:00,"Chelsea",2023-08-07,4.95236172362364
"643","8/7/2023 15:41",13.46,18.18,NA,2023-08-07 15:41:00,"Chelsea",2023-08-07,4.64934381726922
"644","8/7/2023 15:56",13.47,18.38,NA,2023-08-07 15:56:00,"Chelsea",2023-08-07,4.40823268706405
"645","8/7/2023 16:11",13.71,18.52,NA,2023-08-07 16:11:00,"Chelsea",2023-08-07,4.23746842286957
"646","8/7/2023 16:26",13.79,18.6,NA,2023-08-07 16:26:00,"Chelsea",2023-08-07,4.14549111454722
"647","8/7/2023 16:41",14.04,18.66,NA,2023-08-07 16:41:00,"Chelsea",2023-08-07,4.14074085195843
"648","8/7/2023 16:56",14.2,18.72,NA,2023-08-07 16:56:00,"Chelsea",2023-08-07,4.23083499582634
"649","8/7/2023 17:11",14.23,18.72,NA,2023-08-07 17:11:00,"Chelsea",2023-08-07,4.41382668064135
"650","8/7/2023 17:26",14.16,18.72,NA,2023-08-07 17:26:00,"Chelsea",2023-08-07,4.68159857235662
"651","8/7/2023 17:41",14.48,18.58,NA,2023-08-07 17:41:00,"Chelsea",2023-08-07,5.02593049578303
"652","8/7/2023 17:56",15.03,18.38,NA,2023-08-07 17:56:00,"Chelsea",2023-08-07,5.43860227573145
"653","8/7/2023 18:11",15.7,17.76,NA,2023-08-07 18:11:00,"Chelsea",2023-08-07,5.91139373701276
"654","8/7/2023 18:26",14.79,17.4,NA,2023-08-07 18:26:00,"Chelsea",2023-08-07,6.43608470443783
"655","8/7/2023 18:41",13.93,16.74,NA,2023-08-07 18:41:00,"Chelsea",2023-08-07,7.00445500281753
"656","8/7/2023 18:56",12.05,16.28,NA,2023-08-07 18:56:00,"Chelsea",2023-08-07,7.60828445696274
"657","8/7/2023 19:11",11.89,16.22,NA,2023-08-07 19:11:00,"Chelsea",2023-08-07,8.23935289168434
"658","8/7/2023 19:26",12.57,16.54,NA,2023-08-07 19:26:00,"Chelsea",2023-08-07,8.88944013179319
"659","8/7/2023 19:41",12.42,16.7,NA,2023-08-07 19:41:00,"Chelsea",2023-08-07,9.55032600210017
"660","8/7/2023 19:56",11.4,16.28,NA,2023-08-07 19:56:00,"Chelsea",2023-08-07,10.2137903274162
"661","8/7/2023 20:11",11.4,16.2,NA,2023-08-07 20:11:00,"Chelsea",2023-08-07,10.871612932552
"662","8/7/2023 20:26",11.55,16.34,NA,2023-08-07 20:26:00,"Chelsea",2023-08-07,11.5155736423186
"663","8/7/2023 20:41",12.11,16.42,NA,2023-08-07 20:41:00,"Chelsea",2023-08-07,12.1374522815269
"664","8/7/2023 20:56",12.16,16.36,NA,2023-08-07 20:56:00,"Chelsea",2023-08-07,12.7290286749876
"665","8/7/2023 21:11",11.08,16.12,NA,2023-08-07 21:11:00,"Chelsea",2023-08-07,13.2820826475118
"666","8/7/2023 21:26",10.04,15.8,NA,2023-08-07 21:26:00,"Chelsea",2023-08-07,13.7883940239101
"667","8/7/2023 21:41",9.86,15.66,NA,2023-08-07 21:41:00,"Chelsea",2023-08-07,14.2397426289936
"668","8/7/2023 21:56",9.73,15.6,NA,2023-08-07 21:56:00,"Chelsea",2023-08-07,14.6279082875731
"669","8/7/2023 22:11",9.68,15.6,NA,2023-08-07 22:11:00,"Chelsea",2023-08-07,14.9446708244595
"670","8/7/2023 22:26",9.62,15.56,NA,2023-08-07 22:26:00,"Chelsea",2023-08-07,15.1818100644636
"671","8/7/2023 22:41",10,15.64,NA,2023-08-07 22:41:00,"Chelsea",2023-08-07,15.3311058323963
"672","8/7/2023 22:56",10.22,15.72,NA,2023-08-07 22:56:00,"Chelsea",2023-08-07,15.384385533855
"673","8/7/2023 23:11",9.89,15.68,NA,2023-08-07 23:11:00,"Chelsea",2023-08-07,15.3383855733944
"674","8/7/2023 23:26",9.78,15.66,NA,2023-08-07 23:26:00,"Chelsea",2023-08-07,15.1989511023849
"675","8/7/2023 23:41",10.3,15.74,NA,2023-08-07 23:41:00,"Chelsea",2023-08-07,14.9729168038662
"676","8/7/2023 23:56",10.53,15.8,NA,2023-08-07 23:56:00,"Chelsea",2023-08-07,14.6671173608781
"677","8/8/2023 0:11",10.49,15.86,NA,2023-08-08 00:11:00,"Chelsea",2023-08-08,14.2883874564602
"678","8/8/2023 0:26",10.68,15.94,NA,2023-08-08 00:26:00,"Chelsea",2023-08-08,13.8435617736523
"679","8/8/2023 0:41",11.12,16.04,NA,2023-08-08 00:41:00,"Chelsea",2023-08-08,13.3394749954941
"680","8/8/2023 0:56",11.11,16.02,NA,2023-08-08 00:56:00,"Chelsea",2023-08-08,12.7829618050253
"681","8/8/2023 1:11",11.3,16.08,NA,2023-08-08 01:11:00,"Chelsea",2023-08-08,12.1808568852856
"682","8/8/2023 1:26",11.71,16.22,NA,2023-08-08 01:26:00,"Chelsea",2023-08-08,11.5399949193147
"683","8/8/2023 1:41",11.86,16.38,NA,2023-08-08 01:41:00,"Chelsea",2023-08-08,10.8672105901524
"684","8/8/2023 1:56",11.99,16.54,NA,2023-08-08 01:56:00,"Chelsea",2023-08-08,10.1693385808384
"685","8/8/2023 2:11",12.29,16.66,NA,2023-08-08 02:11:00,"Chelsea",2023-08-08,9.45321357441236
"686","8/8/2023 2:26",12.36,16.7,NA,2023-08-08 02:26:00,"Chelsea",2023-08-08,8.72567025391402
"687","8/8/2023 2:41",13.36,16.86,NA,2023-08-08 02:41:00,"Chelsea",2023-08-08,7.99354330238311
"688","8/8/2023 2:56",13.7,17,NA,2023-08-08 02:56:00,"Chelsea",2023-08-08,7.26366740285934
"689","8/8/2023 3:11",13.6,17.02,NA,2023-08-08 03:11:00,"Chelsea",2023-08-08,6.54287723838242
"690","8/8/2023 3:26",13.55,17,NA,2023-08-08 03:26:00,"Chelsea",2023-08-08,5.83800749199207
"691","8/8/2023 3:41",13.67,16.98,NA,2023-08-08 03:41:00,"Chelsea",2023-08-08,5.155892846728
"692","8/8/2023 3:56",13.67,17,NA,2023-08-08 03:56:00,"Chelsea",2023-08-08,4.50336798562994
"693","8/8/2023 4:11",13.63,17,NA,2023-08-08 04:11:00,"Chelsea",2023-08-08,3.88726759173759
"694","8/8/2023 4:26",13.85,17.04,NA,2023-08-08 04:26:00,"Chelsea",2023-08-08,3.31442634809068
"695","8/8/2023 4:41",13.73,17.1,NA,2023-08-08 04:41:00,"Chelsea",2023-08-08,2.79167893772892
"696","8/8/2023 4:56",12.8,16.96,NA,2023-08-08 04:56:00,"Chelsea",2023-08-08,2.32586004369202
