#,"Date Time, GMT-07:00",       Battery,   Temperature_C,  Dissolved Oxygen_mg/l,  Dissolved Oxygen Saturation_%,             Q,Site,Elevation,Tide_ft,,Note:,Site is at a -2ft.  Filter out for DO at -.5 or 0ft' due to location of DO unit in flip bag
15157,1/4/2024 5:27,3.49,9.674,6.954933,73.160016,0.898,Eld,Low,5.14,,,
15158,1/4/2024 5:42,3.49,9.674,7.00842,73.72265,0.899,Eld,Low,5.28,,,
15159,1/4/2024 5:57,3.49,9.665,7.092731,74.594636,0.898,Eld,Low,5.47,,,
15160,1/4/2024 6:12,3.49,9.656,7.183725,75.536542,0.899,Eld,Low,5.69,,,
15161,1/4/2024 6:27,3.49,9.674,7.193952,75.674288,0.899,Eld,Low,5.94,,,
15162,1/4/2024 6:42,3.49,9.665,7.201374,75.737243,0.898,Eld,Low,6.22,,,
15163,1/4/2024 6:57,3.49,9.684,7.177347,75.516366,0.899,Eld,Low,6.53,,,
15164,1/4/2024 7:12,3.49,9.656,7.179547,75.492605,0.899,Eld,Low,6.86,,,
15165,1/4/2024 7:27,3.49,9.656,7.154476,75.228983,0.899,Eld,Low,7.21,,,
15166,1/4/2024 7:42,3.49,9.647,7.156884,75.239281,0.899,Eld,Low,7.57,,,
15167,1/4/2024 7:57,3.49,9.647,7.152706,75.195353,0.899,Eld,Low,7.94,,,
15168,1/4/2024 8:12,3.49,9.638,7.148429,75.135381,0.899,Eld,Low,8.31,,,
15169,1/4/2024 8:27,3.49,9.61,7.133081,74.927468,0.899,Eld,Low,8.69,,,
15170,1/4/2024 8:42,3.49,9.601,7.183957,75.446793,0.899,Eld,Low,9.06,,,
15171,1/4/2024 8:57,3.49,9.564,7.214466,75.704947,0.899,Eld,Low,9.43,,,
15172,1/4/2024 9:12,3.49,9.583,7.152005,75.081208,0.899,Eld,Low,9.78,,,
15173,1/4/2024 9:27,3.49,9.573,7.120979,74.738883,0.899,Eld,Low,10.12,,,
15174,1/4/2024 9:42,3.49,9.785,6.523131,68.786821,0.899,Eld,Low,10.44,,,
15175,1/4/2024 9:57,3.49,9.748,6.866286,72.346107,0.899,Eld,Low,10.74,,,
15176,1/4/2024 10:12,3.49,9.638,6.919452,72.72866,0.899,Eld,Low,11,,,
15177,1/4/2024 10:27,3.49,9.647,6.815921,71.654785,0.899,Eld,Low,11.23,,,
15178,1/4/2024 10:42,3.49,9.583,7.059252,74.107495,0.899,Eld,Low,11.41,,,
15179,1/4/2024 10:57,3.49,9.601,7.065296,74.200609,0.899,Eld,Low,11.55,,,
15180,1/4/2024 11:12,3.49,9.619,7.153235,75.154189,0.898,Eld,Low,11.65,,,
15181,1/4/2024 11:27,3.49,9.647,7.145185,75.116284,0.899,Eld,Low,11.69,,,
15182,1/4/2024 11:42,3.49,9.619,7.133179,74.943477,0.899,Eld,Low,11.69,,,
15183,1/4/2024 11:57,3.49,9.665,7.094402,74.612214,0.899,Eld,Low,11.64,,,
15184,1/4/2024 12:12,3.49,9.656,7.027448,73.893297,0.899,Eld,Low,11.54,,,
15185,1/4/2024 12:27,3.49,9.693,6.859859,72.190334,0.899,Eld,Low,11.39,,,
15186,1/4/2024 12:42,3.49,9.702,6.922636,72.865509,0.899,Eld,Low,11.19,,,
15187,1/4/2024 12:57,3.49,9.729,6.828476,71.917442,0.899,Eld,Low,10.95,,,
15188,1/4/2024 13:12,3.49,9.729,6.952174,73.22023,0.899,Eld,Low,10.67,,,
15189,1/4/2024 13:27,3.49,9.757,6.832947,72.009187,0.899,Eld,Low,10.35,,,
15190,1/4/2024 13:42,3.49,9.775,6.89666,72.709605,0.899,Eld,Low,9.99,,,
15191,1/4/2024 13:57,3.49,9.785,6.955276,73.343816,0.899,Eld,Low,9.61,,,
15192,1/4/2024 14:12,3.49,9.785,6.976173,73.564173,0.898,Eld,Low,9.19,,,
15193,1/4/2024 14:27,3.49,9.766,6.937522,73.125824,0.898,Eld,Low,8.75,,,
15194,1/4/2024 14:42,3.49,9.794,7.052334,74.382113,0.899,Eld,Low,8.29,,,
15195,1/4/2024 14:57,3.49,9.794,6.948685,73.288907,0.898,Eld,Low,7.81,,,
15196,1/4/2024 15:12,3.49,9.812,7.069245,74.590192,0.898,Eld,Low,7.33,,,
15197,1/4/2024 15:27,3.49,9.821,7.025875,74.147336,0.898,Eld,Low,6.84,,,
15198,1/4/2024 15:42,3.49,9.812,7.015748,74.025716,0.898,Eld,Low,6.36,,,
15199,1/4/2024 15:57,3.49,9.794,7.170193,75.625195,0.899,Eld,Low,5.89,,,
15200,1/4/2024 16:12,3.49,9.794,7.198613,75.924945,0.898,Eld,Low,5.44,,,
15201,1/4/2024 16:27,3.49,9.821,7.2173,76.167531,0.898,Eld,Low,5.01,,,
15202,1/4/2024 16:42,3.49,9.839,7.05031,74.434841,0.898,Eld,Low,4.62,,,
15203,1/4/2024 16:57,3.49,9.821,7.042593,74.323772,0.898,Eld,Low,4.25,,,
15204,1/4/2024 17:12,3.49,9.785,7.173438,75.644349,0.899,Eld,Low,3.92,,,
15205,1/4/2024 17:27,3.49,9.775,7.145746,75.335646,0.899,Eld,Low,3.64,,,
15206,1/4/2024 17:42,3.49,9.775,7.196733,75.873191,0.898,Eld,Low,3.41,,,
15207,1/4/2024 17:57,3.49,9.775,7.219301,76.111121,0.898,Eld,Low,3.22,,,
15208,1/4/2024 18:12,3.49,9.748,6.673211,70.311786,0.898,Eld,Low,3.08,,,
15209,1/4/2024 18:27,3.49,9.739,6.877058,72.445151,0.899,Eld,Low,2.99,,,
15210,1/4/2024 18:42,3.49,9.729,6.902862,72.700875,0.899,Eld,Low,2.95,,,
15211,1/4/2024 18:57,3.49,9.693,7.057097,74.265982,0.899,Eld,Low,2.96,,,
15212,1/4/2024 19:12,3.49,9.702,6.869147,72.302502,0.899,Eld,Low,3.01,,,
15213,1/4/2024 19:27,3.49,9.711,6.995444,73.646553,0.898,Eld,Low,3.11,,,
15214,1/4/2024 19:42,3.49,9.674,7.135451,75.058906,0.898,Eld,Low,3.24,,,
15215,1/4/2024 19:57,3.49,9.656,7.217989,75.896826,0.899,Eld,Low,3.41,,,
15216,1/4/2024 20:12,3.49,9.684,7.200748,75.762577,0.899,Eld,Low,3.61,,,
15217,1/4/2024 20:27,3.49,9.656,7.264789,76.388921,0.898,Eld,Low,3.84,,,
15218,1/4/2024 20:42,3.49,9.61,6.986007,73.382572,0.898,Eld,Low,4.1,,,
15219,1/4/2024 20:57,3.49,9.628,7.022969,73.800319,0.899,Eld,Low,4.37,,,
15220,1/4/2024 21:12,3.49,9.628,6.842464,71.9035,0.898,Eld,Low,4.66,,,
15221,1/4/2024 21:27,3.49,9.601,7.097886,74.542871,0.899,Eld,Low,4.96,,,
15222,1/4/2024 21:42,3.49,9.601,7.040227,73.937331,0.899,Eld,Low,5.28,,,
15223,1/4/2024 21:57,3.49,9.592,6.998349,73.482829,0.899,Eld,Low,5.59,,,
15224,1/4/2024 22:12,3.49,9.592,6.822868,71.640274,0.899,Eld,Low,5.9,,,
15225,1/4/2024 22:27,3.49,9.628,6.655274,69.936428,0.899,Eld,Low,6.2,,,
15226,1/4/2024 22:42,3.49,9.601,6.716001,70.532264,0.899,Eld,Low,6.49,,,
15227,1/4/2024 22:57,3.49,9.583,6.603008,69.317877,0.899,Eld,Low,6.76,,,
15228,1/4/2024 23:12,3.49,9.583,6.658159,69.896842,0.899,Eld,Low,7.01,,,
15229,1/4/2024 23:27,3.49,9.555,6.706336,70.358813,0.898,Eld,Low,7.23,,,
15230,1/4/2024 23:42,3.49,9.491,6.645523,69.621614,0.898,Eld,Low,7.42,,,
15231,1/4/2024 23:57,3.49,9.454,6.752918,70.688485,0.899,Eld,Low,7.58,,,
15232,1/5/2024 0:12,3.49,9.454,6.792184,71.099516,0.899,Eld,Low,7.71,,,
15233,1/5/2024 0:27,3.49,9.463,6.625187,69.365309,0.899,Eld,Low,7.81,,,
15234,1/5/2024 0:42,3.49,9.638,6.448127,67.774678,0.899,Eld,Low,7.89,,,
15235,1/5/2024 0:57,3.49,9.444,6.703524,70.155807,0.899,Eld,Low,7.93,,,
15236,1/5/2024 1:12,3.49,9.417,6.895388,72.120363,0.899,Eld,Low,7.95,,,
15237,1/5/2024 1:27,3.49,9.463,6.727948,70.441215,0.899,Eld,Low,7.94,,,
15238,1/5/2024 1:42,3.49,9.444,6.703524,70.155807,0.898,Eld,Low,7.91,,,
15239,1/5/2024 1:57,3.49,9.426,6.755134,70.66759,0.899,Eld,Low,7.86,,,
15240,1/5/2024 2:12,3.49,9.417,6.638085,69.429175,0.899,Eld,Low,7.79,,,
15241,1/5/2024 2:27,3.5,9.343,7.115124,74.295925,0.899,Eld,Low,7.7,,,
15242,1/5/2024 2:42,3.5,9.38,7.108011,74.282935,0.899,Eld,Low,7.6,,,
15243,1/5/2024 2:57,3.49,9.463,7.070486,74.027567,0.899,Eld,Low,7.49,,,
15244,1/5/2024 3:12,3.49,9.472,7.096483,74.314647,0.899,Eld,Low,7.36,,,
15245,1/5/2024 3:27,3.49,9.481,7.077365,74.129292,0.898,Eld,Low,7.24,,,
15246,1/5/2024 3:42,3.49,9.509,6.98242,73.180411,0.899,Eld,Low,7.11,,,
15247,1/5/2024 3:57,3.49,9.527,7.098753,74.429452,0.899,Eld,Low,6.99,,,
15248,1/5/2024 4:12,3.49,9.509,7.154537,74.984307,0.899,Eld,Low,6.87,,,
15249,1/5/2024 4:27,3.49,9.491,7.072461,74.094413,0.898,Eld,Low,6.76,,,
15250,1/5/2024 4:42,3.49,9.398,7.139116,74.637955,0.899,Eld,Low,6.67,,,
15251,1/5/2024 4:57,3.49,9.306,7.163999,74.744518,0.899,Eld,Low,6.6,,,
15252,1/5/2024 5:12,3.5,9.251,7.188448,74.907501,0.899,Eld,Low,6.55,,,
15253,1/5/2024 5:27,3.5,9.361,7.242291,75.654174,0.899,Eld,Low,6.52,,,
15254,1/5/2024 5:42,3.49,9.444,7.272455,76.109957,0.899,Eld,Low,6.52,,,
15255,1/5/2024 5:57,3.49,9.463,7.287705,76.30184,0.899,Eld,Low,6.55,,,
15256,1/5/2024 6:12,3.49,9.472,7.285299,76.291938,0.899,Eld,Low,6.61,,,
15257,1/5/2024 6:27,3.49,9.463,7.240919,75.811997,0.899,Eld,Low,6.7,,,
15258,1/5/2024 6:42,3.49,9.38,7.179851,75.033708,0.899,Eld,Low,6.81,,,
15259,1/5/2024 6:57,3.5,9.325,7.13748,74.499426,0.899,Eld,Low,6.96,,,
15260,1/5/2024 7:12,3.49,9.398,7.154153,74.795161,0.898,Eld,Low,7.13,,,
15261,1/5/2024 7:27,3.49,9.389,7.115627,74.377458,0.899,Eld,Low,7.33,,,
15262,1/5/2024 7:42,3.49,9.518,7.059385,74.00187,0.899,Eld,Low,7.55,,,
15263,1/5/2024 7:57,3.49,9.638,7.026419,73.852967,0.898,Eld,Low,7.79,,,
15264,1/5/2024 8:12,3.49,9.72,7.009748,73.811872,0.898,Eld,Low,8.05,,,
15265,1/5/2024 8:27,3.49,9.83,6.988354,73.766051,0.899,Eld,Low,8.31,,,
15266,1/5/2024 8:42,3.49,9.794,7.013883,73.976569,0.899,Eld,Low,8.6,,,
15267,1/5/2024 8:57,3.49,9.849,6.925024,73.128291,0.899,Eld,Low,8.88,,,
15268,1/5/2024 9:12,3.49,9.839,6.956685,73.446378,0.899,Eld,Low,9.17,,,
15269,1/5/2024 9:27,3.49,9.849,6.937564,73.260705,0.899,Eld,Low,9.46,,,
15270,1/5/2024 9:42,3.49,9.711,7.00798,73.778536,0.899,Eld,Low,9.75,,,
15271,1/5/2024 9:57,3.49,9.876,6.804091,71.894137,0.899,Eld,Low,10.03,,,
15272,1/5/2024 10:12,3.49,9.94,6.714458,71.047423,0.899,Eld,Low,10.3,,,
15273,1/5/2024 10:27,3.49,9.986,6.702386,70.991711,0.899,Eld,Low,10.56,,,
15274,1/5/2024 10:42,3.49,10.004,6.700061,70.995262,0.899,Eld,Low,10.79,,,
15275,1/5/2024 10:57,3.49,9.949,6.444497,68.204438,0.899,Eld,Low,11,,,
15276,1/5/2024 11:12,3.49,9.711,6.979564,73.479375,0.899,Eld,Low,11.18,,,
15277,1/5/2024 11:27,3.49,9.601,7.092872,74.490215,0.898,Eld,Low,11.32,,,
15278,1/5/2024 11:42,3.49,9.61,7.118039,74.769468,0.899,Eld,Low,11.42,,,
15279,1/5/2024 11:57,3.49,9.638,7.170992,75.37254,0.899,Eld,Low,11.48,,,
15280,1/5/2024 12:12,3.49,9.693,7.125629,74.987182,0.899,Eld,Low,11.49,,,
15281,1/5/2024 12:27,3.49,9.711,7.126661,75.027976,0.899,Eld,Low,11.46,,,
15282,1/5/2024 12:42,3.49,9.757,7.113788,74.968831,0.899,Eld,Low,11.37,,,
15283,1/5/2024 12:57,3.49,9.766,7.188276,75.768926,0.899,Eld,Low,11.24,,,
15284,1/5/2024 13:12,3.49,9.757,7.225789,76.149165,0.899,Eld,Low,11.06,,,
15285,1/5/2024 13:27,3.49,9.803,7.239671,76.373198,0.898,Eld,Low,10.84,,,
15286,1/5/2024 13:42,3.49,9.821,7.204761,76.035204,0.898,Eld,Low,10.57,,,
15287,1/5/2024 13:57,3.49,9.849,7.186677,75.891347,0.899,Eld,Low,10.25,,,
15288,1/5/2024 14:12,3.49,9.885,7.161991,75.690875,0.899,Eld,Low,9.9,,,
15289,1/5/2024 14:27,3.49,9.867,7.171827,75.764671,0.899,Eld,Low,9.51,,,
15290,1/5/2024 14:42,3.49,9.849,7.16745,75.68831,0.898,Eld,Low,9.09,,,
15291,1/5/2024 14:57,3.49,9.839,7.16149,75.608642,0.899,Eld,Low,8.64,,,
15292,1/5/2024 15:12,3.49,9.839,7.133068,75.308573,0.899,Eld,Low,8.16,,,
15293,1/5/2024 15:27,3.49,9.839,7.132232,75.299747,0.898,Eld,Low,7.66,,,
15294,1/5/2024 15:42,3.49,9.849,7.1407,75.405826,0.899,Eld,Low,7.14,,,
15295,1/5/2024 15:57,3.49,9.839,7.143099,75.414479,0.899,Eld,Low,6.62,,,
15296,1/5/2024 16:12,3.49,9.849,7.178318,75.80307,0.899,Eld,Low,6.09,,,
15297,1/5/2024 16:27,3.49,9.858,7.189284,75.93398,0.898,Eld,Low,5.57,,,
15298,1/5/2024 16:42,3.49,9.858,7.190956,75.951639,0.898,Eld,Low,5.05,,,
15299,1/5/2024 16:57,3.49,9.885,7.199611,76.088458,0.898,Eld,Low,4.56,,,
15300,1/5/2024 17:12,3.49,9.858,7.211855,76.172377,0.898,Eld,Low,4.09,,,
15301,1/5/2024 17:27,3.49,9.867,7.186038,75.914805,0.899,Eld,Low,3.65,,,
15302,1/5/2024 17:42,3.49,9.849,7.185841,75.882519,0.898,Eld,Low,3.24,,,
15303,1/5/2024 17:57,3.49,9.849,7.184169,75.864864,0.898,Eld,Low,2.88,,,
15304,1/5/2024 18:12,3.49,9.839,7.203287,76.04992,0.898,Eld,Low,2.57,,,
15305,1/5/2024 18:27,3.49,9.839,7.225021,76.279385,0.898,Eld,Low,2.3,,,
15306,1/5/2024 18:42,3.49,9.812,7.233083,76.318899,0.899,Eld,Low,2.09,,,
15307,1/5/2024 18:57,3.49,9.775,7.256915,76.507671,0.898,Eld,Low,1.93,,,
15308,1/5/2024 19:12,3.49,9.748,7.304258,76.960759,0.898,Eld,Low,1.83,,,
15309,1/5/2024 19:27,3.49,9.711,7.388258,77.782023,0.898,Eld,Low,1.79,,,
15310,1/5/2024 19:42,3.49,9.674,7.443835,78.302844,0.898,Eld,Low,1.8,,,
15311,1/5/2024 19:57,3.49,9.628,7.530221,79.130732,0.898,Eld,Low,1.86,,,
15312,1/5/2024 20:12,3.49,9.583,7.607414,79.862054,0.898,Eld,Low,1.98,,,
15313,1/5/2024 20:27,3.49,9.583,7.538058,79.133962,0.898,Eld,Low,2.14,,,
15314,1/5/2024 20:42,3.49,9.601,7.465566,78.404287,0.898,Eld,Low,2.34,,,
15315,1/5/2024 20:57,3.49,9.628,7.370608,77.453452,0.898,Eld,Low,2.59,,,
15316,1/5/2024 21:12,3.49,9.61,7.393803,77.666148,0.898,Eld,Low,2.86,,,
15317,1/5/2024 21:27,3.49,9.592,7.406969,77.773349,0.898,Eld,Low,3.17,,,
15318,1/5/2024 21:42,3.49,9.61,7.416365,77.903149,0.899,Eld,Low,3.51,,,
15319,1/5/2024 21:57,3.49,9.638,7.381584,77.586021,0.898,Eld,Low,3.87,,,
15320,1/5/2024 22:12,3.49,9.638,7.348157,77.234674,0.898,Eld,Low,4.25,,,
15321,1/5/2024 22:27,3.49,9.72,7.318154,77.059348,0.899,Eld,Low,4.63,,,
15322,1/5/2024 22:42,3.49,9.766,7.301115,76.958322,0.898,Eld,Low,5.03,,,
15323,1/5/2024 22:57,3.49,9.757,7.285134,76.774566,0.899,Eld,Low,5.43,,,
15324,1/5/2024 23:12,3.49,9.775,7.261094,76.551732,0.898,Eld,Low,5.82,,,
15325,1/5/2024 23:27,3.49,9.775,7.351366,77.503451,0.898,Eld,Low,6.2,,,
15326,1/5/2024 23:42,3.49,9.757,7.351165,77.470435,0.899,Eld,Low,6.57,,,
15327,1/5/2024 23:57,3.49,9.775,7.32044,77.177399,0.898,Eld,Low,6.92,,,
15328,1/6/2024 0:12,3.49,9.757,7.328597,77.232606,0.899,Eld,Low,7.24,,,
15329,1/6/2024 0:27,3.49,9.766,7.33622,77.328356,0.898,Eld,Low,7.54,,,
15330,1/6/2024 0:42,3.49,9.739,7.360992,77.543078,0.898,Eld,Low,7.81,,,
15331,1/6/2024 0:57,3.49,9.729,7.391805,77.85041,0.898,Eld,Low,8.04,,,
15332,1/6/2024 1:12,3.49,9.729,7.397655,77.912029,0.898,Eld,Low,8.25,,,
15333,1/6/2024 1:27,3.49,9.739,7.370186,77.639929,0.898,Eld,Low,8.42,,,
15334,1/6/2024 1:42,3.49,9.757,7.289313,76.818608,0.899,Eld,Low,8.57,,,
15335,1/6/2024 1:57,3.49,9.757,7.296835,76.897884,0.899,Eld,Low,8.68,,,
15336,1/6/2024 2:12,3.49,9.757,7.250029,76.40461,0.898,Eld,Low,8.77,,,
15337,1/6/2024 2:27,3.49,9.757,7.288477,76.8098,0.899,Eld,Low,8.83,,,
15338,1/6/2024 2:42,3.49,9.748,7.27166,76.617302,0.898,Eld,Low,8.87,,,
15339,1/6/2024 2:57,3.49,9.729,7.323269,77.128595,0.898,Eld,Low,8.88,,,
15340,1/6/2024 3:12,3.49,9.739,7.269053,76.57456,0.899,Eld,Low,8.87,,,
15341,1/6/2024 3:27,3.49,9.748,7.250765,76.397137,0.899,Eld,Low,8.84,,,
15342,1/6/2024 3:42,3.49,9.748,7.250765,76.397137,0.898,Eld,Low,8.79,,,
15343,1/6/2024 3:57,3.49,9.748,7.223183,76.10652,0.899,Eld,Low,8.72,,,
15344,1/6/2024 4:12,3.49,9.729,7.238018,76.230727,0.899,Eld,Low,8.65,,,
15345,1/6/2024 4:27,3.49,9.729,7.304882,76.934937,0.898,Eld,Low,8.56,,,
15346,1/6/2024 4:42,3.49,9.729,7.309061,76.978951,0.898,Eld,Low,8.46,,,
15347,1/6/2024 4:57,3.49,9.702,7.280343,76.630623,0.899,Eld,Low,8.36,,,
15348,1/6/2024 5:12,3.49,9.711,7.251191,76.339008,0.898,Eld,Low,8.26,,,
15349,1/6/2024 5:27,3.49,9.711,7.154241,75.318339,0.898,Eld,Low,8.17,,,
15350,1/6/2024 5:42,3.49,9.684,7.102966,74.733768,0.899,Eld,Low,8.08,,,
15351,1/6/2024 5:57,3.49,9.684,7.099623,74.698595,0.899,Eld,Low,8.01,,,
15352,1/6/2024 6:12,3.49,9.711,7.084872,74.588033,0.898,Eld,Low,7.94,,,
15353,1/6/2024 6:27,3.49,9.711,6.97037,73.382587,0.898,Eld,Low,7.9,,,
15354,1/6/2024 6:42,3.49,9.711,7.043919,74.156888,0.898,Eld,Low,7.87,,,
15355,1/6/2024 6:57,3.49,9.739,6.902968,72.718097,0.899,Eld,Low,7.87,,,
15356,1/6/2024 7:12,3.49,9.729,6.702271,70.588245,0.899,Eld,Low,7.89,,,
15357,1/6/2024 7:27,3.49,9.711,6.758083,71.147674,0.899,Eld,Low,7.93,,,
15358,1/6/2024 7:42,3.49,9.674,6.516176,68.544658,0.898,Eld,Low,8,,,
15359,1/6/2024 7:57,3.49,9.674,6.439289,67.735872,0.898,Eld,Low,8.09,,,
15360,1/6/2024 8:12,3.49,9.656,6.331306,66.573388,0.899,Eld,Low,8.21,,,
15361,1/6/2024 8:27,3.49,9.656,6.647202,69.895028,0.899,Eld,Low,8.34,,,
15362,1/6/2024 8:42,3.49,9.647,6.528442,68.632562,0.898,Eld,Low,8.5,,,
15363,1/6/2024 8:57,3.49,9.812,6.392163,67.446044,0.899,Eld,Low,8.67,,,
15364,1/6/2024 9:12,3.49,9.839,6.232761,65.803436,0.898,Eld,Low,8.86,,,
15365,1/6/2024 9:27,3.49,9.94,6.204457,65.650968,0.899,Eld,Low,9.06,,,
15366,1/6/2024 9:42,3.49,9.949,6.493825,68.726501,0.899,Eld,Low,9.27,,,
15367,1/6/2024 9:57,3.49,9.839,6.840489,72.219624,0.898,Eld,Low,9.49,,,
15368,1/6/2024 10:12,3.49,9.72,6.901096,72.667775,0.898,Eld,Low,9.71,,,
15369,1/6/2024 10:27,3.49,9.684,6.863108,72.210107,0.899,Eld,Low,9.94,,,
15370,1/6/2024 10:42,3.49,9.674,6.84796,72.034748,0.899,Eld,Low,10.16,,,
15371,1/6/2024 10:57,3.49,9.638,6.978785,73.352299,0.899,Eld,Low,10.38,,,
15372,1/6/2024 11:12,3.49,9.684,7.016884,73.828064,0.898,Eld,Low,10.59,,,
15373,1/6/2024 11:27,3.49,9.711,6.817423,71.772394,0.898,Eld,Low,10.78,,,
15374,1/6/2024 11:42,3.49,9.812,6.444825,68.0017,0.899,Eld,Low,10.95,,,
15375,1/6/2024 11:57,3.49,9.812,6.924634,73.064343,0.899,Eld,Low,11.09,,,
15376,1/6/2024 12:12,3.49,9.803,7.018159,74.036412,0.898,Eld,Low,11.2,,,
15377,1/6/2024 12:27,3.49,9.794,7.14846,75.395974,0.899,Eld,Low,11.28,,,
15378,1/6/2024 12:42,3.49,9.775,7.185031,75.74982,0.898,Eld,Low,11.31,,,
15379,1/6/2024 12:57,3.49,9.684,7.255906,76.342931,0.899,Eld,Low,11.29,,,
15380,1/6/2024 13:12,3.49,9.702,7.149964,75.258292,0.899,Eld,Low,11.23,,,
15381,1/6/2024 13:27,3.49,9.665,7.101088,74.682529,0.899,Eld,Low,11.12,,,
15382,1/6/2024 13:42,3.49,9.656,7.152804,75.211408,0.899,Eld,Low,10.97,,,
15383,1/6/2024 13:57,3.49,9.674,7.229052,76.043516,0.898,Eld,Low,10.76,,,
15384,1/6/2024 14:12,3.49,9.72,7.252127,76.364089,0.898,Eld,Low,10.51,,,
15385,1/6/2024 14:27,3.49,9.812,7.315837,77.192072,0.898,Eld,Low,10.21,,,
15386,1/6/2024 14:42,3.49,9.885,7.234723,76.459535,0.899,Eld,Low,9.87,,,
15387,1/6/2024 14:57,3.49,9.913,7.05612,74.618132,0.898,Eld,Low,9.49,,,
15388,1/6/2024 15:12,3.49,9.894,7.156237,75.645108,0.899,Eld,Low,9.06,,,
15389,1/6/2024 15:27,3.49,9.94,7.112426,75.258427,0.898,Eld,Low,8.6,,,
15390,1/6/2024 15:42,3.49,9.849,7.196709,75.997278,0.898,Eld,Low,8.11,,,
15391,1/6/2024 15:57,3.49,9.876,7.173597,75.79845,0.898,Eld,Low,7.59,,,
15392,1/6/2024 16:12,3.49,9.858,7.254489,76.622683,0.898,Eld,Low,7.05,,,
15393,1/6/2024 16:27,3.49,9.839,7.255951,76.605931,0.898,Eld,Low,6.49,,,
15394,1/6/2024 16:42,3.49,9.812,7.344258,77.49195,0.898,Eld,Low,5.92,,,
15395,1/6/2024 16:57,3.49,9.739,7.427857,78.247454,0.898,Eld,Low,5.34,,,
15396,1/6/2024 17:12,3.49,9.72,7.415941,78.089036,0.898,Eld,Low,4.77,,,
15397,1/6/2024 17:27,3.49,9.647,7.428485,78.094578,0.898,Eld,Low,4.2,,,
15398,1/6/2024 17:42,3.49,9.656,7.43778,78.207914,0.899,Eld,Low,3.66,,,
15399,1/6/2024 17:57,3.49,9.638,7.437575,78.174525,0.899,Eld,Low,3.14,,,
15400,1/6/2024 18:12,3.49,9.601,7.412085,77.842626,0.899,Eld,Low,2.65,,,
15401,1/6/2024 18:27,3.49,9.583,7.416059,77.853222,0.898,Eld,Low,2.21,,,
15402,1/6/2024 18:42,3.49,9.518,7.442057,78.013334,0.898,Eld,Low,1.81,,,
15403,1/6/2024 18:57,3.5,9.5,7.474437,78.321387,0.898,Eld,Low,1.46,,,
15404,1/6/2024 19:12,3.49,9.417,7.465131,78.079424,0.899,Eld,Low,1.17,,,
15405,1/6/2024 19:27,3.49,9.325,7.380547,77.036504,0.899,Eld,Low,0.93,,,
15406,1/6/2024 19:42,3.49,9.01,7.456272,77.280045,0.898,Eld,Low,0.76,,,
15407,1/6/2024 19:57,3.49,8.441,9.469948,96.898509,0.898,Eld,Low,0.66,,,
15408,1/6/2024 20:12,3.5,7.886,9.591691,96.91035,0.899,Eld,Low,0.62,,,
15409,1/6/2024 20:27,3.49,7.544,9.692269,97.159881,0.899,Eld,Low,0.64,,,
15410,1/6/2024 20:42,3.49,7.143,9.77013,97.035872,0.898,Eld,Low,0.72,,,
15411,1/6/2024 20:57,3.5,6.903,9.823772,97.025171,0.898,Eld,Low,0.87,,,
15412,1/6/2024 21:12,3.5,6.903,9.827101,97.058044,0.898,Eld,Low,1.07,,,
15413,1/6/2024 21:27,3.5,7.942,9.619212,97.313119,0.899,Eld,Low,1.32,,,
15414,1/6/2024 21:42,3.49,8.982,7.186296,74.435078,0.899,Eld,Low,1.62,,,
15415,1/6/2024 21:57,3.5,9.093,7.225105,75.023679,0.899,Eld,Low,1.97,,,
15416,1/6/2024 22:12,3.49,9.223,7.246598,75.4662,0.899,Eld,Low,2.35,,,
15417,1/6/2024 22:27,3.49,9.306,7.164835,74.753233,0.899,Eld,Low,2.76,,,
15418,1/6/2024 22:42,3.49,9.306,7.144788,74.544084,0.899,Eld,Low,3.21,,,
15419,1/6/2024 22:57,3.49,9.306,7.226644,75.398108,0.899,Eld,Low,3.67,,,
15420,1/6/2024 23:12,3.49,9.297,7.092069,73.979173,0.899,Eld,Low,4.15,,,
15421,1/6/2024 23:27,3.49,9.278,7.03089,73.309883,0.899,Eld,Low,4.65,,,
15422,1/6/2024 23:42,3.49,9.306,7.187387,74.988525,0.899,Eld,Low,5.14,,,
15423,1/6/2024 23:57,3.49,9.288,7.204727,75.139234,0.898,Eld,Low,5.64,,,
15424,1/7/2024 0:12,3.49,9.444,7.034356,73.618132,0.899,Eld,Low,6.12,,,
15425,1/7/2024 0:27,3.49,9.417,6.871162,71.866972,0.898,Eld,Low,6.59,,,
15426,1/7/2024 0:42,3.49,9.389,7.083048,74.036917,0.899,Eld,Low,7.04,,,
15427,1/7/2024 0:57,3.49,9.343,7.034935,73.458592,0.899,Eld,Low,7.47,,,
15428,1/7/2024 1:12,3.49,9.297,6.982652,72.837815,0.898,Eld,Low,7.86,,,
15429,1/7/2024 1:27,3.49,9.288,6.841401,71.350043,0.899,Eld,Low,8.23,,,
15430,1/7/2024 1:42,3.49,9.269,6.889642,71.822672,0.899,Eld,Low,8.56,,,
15431,1/7/2024 1:57,3.5,9.186,7.039914,73.253133,0.899,Eld,Low,8.85,,,
15432,1/7/2024 2:12,3.5,9.121,6.670965,69.313109,0.899,Eld,Low,9.11,,,
15433,1/7/2024 2:27,3.49,9.093,6.94455,72.110475,0.899,Eld,Low,9.34,,,
