#,"Date Time, GMT-07:00",Temp_F ,Temp_C,Site,Elevation
28055,4/3/2024 17:13,54.47,12.48,Chelsea Totten,high
28056,4/3/2024 17:28,54.62,12.57,Chelsea Totten,high
28057,4/3/2024 17:43,54.7,12.61,Chelsea Totten,high
28058,4/3/2024 17:58,54.78,12.65,Chelsea Totten,high
28059,4/3/2024 18:13,55.32,12.95,Chelsea Totten,high
28060,4/3/2024 18:28,54.7,12.61,Chelsea Totten,high
28061,4/3/2024 18:43,48.67,9.26,Chelsea Totten,high
28062,4/3/2024 18:58,46.98,8.32,Chelsea Totten,high
28063,4/3/2024 19:13,46.44,8.02,Chelsea Totten,high
28064,4/3/2024 19:28,45.28,7.38,Chelsea Totten,high
28065,4/3/2024 19:43,43.35,6.3,Chelsea Totten,high
28066,4/3/2024 19:58,44.2,6.78,Chelsea Totten,high
28067,4/3/2024 20:13,44.97,7.2,Chelsea Totten,high
28068,4/3/2024 20:28,44.74,7.08,Chelsea Totten,high
28069,4/3/2024 20:43,45.05,7.25,Chelsea Totten,high
28070,4/3/2024 20:58,44.35,6.86,Chelsea Totten,high
28071,4/3/2024 21:13,47.83,8.79,Chelsea Totten,high
28072,4/3/2024 21:28,51.45,10.81,Chelsea Totten,high
28073,4/3/2024 21:43,51.92,11.07,Chelsea Totten,high
28074,4/3/2024 21:58,51.84,11.02,Chelsea Totten,high
28075,4/3/2024 22:13,52.54,11.41,Chelsea Totten,high
28076,4/3/2024 22:28,52.61,11.45,Chelsea Totten,high
28077,4/3/2024 22:43,52.46,11.37,Chelsea Totten,high
28078,4/3/2024 22:58,52.54,11.41,Chelsea Totten,high
28079,4/3/2024 23:13,52.46,11.37,Chelsea Totten,high
28080,4/3/2024 23:28,52.46,11.37,Chelsea Totten,high
28081,4/3/2024 23:43,52.38,11.32,Chelsea Totten,high
28082,4/3/2024 23:58,52.38,11.32,Chelsea Totten,high
28083,4/4/2024 0:13,52.38,11.32,Chelsea Totten,high
28084,4/4/2024 0:28,52.3,11.28,Chelsea Totten,high
28085,4/4/2024 0:43,52.3,11.28,Chelsea Totten,high
28086,4/4/2024 0:58,52.15,11.19,Chelsea Totten,high
28087,4/4/2024 1:13,51.76,10.98,Chelsea Totten,high
28088,4/4/2024 1:28,51.92,11.07,Chelsea Totten,high
28089,4/4/2024 1:43,51.76,10.98,Chelsea Totten,high
28090,4/4/2024 1:58,51.69,10.94,Chelsea Totten,high
28091,4/4/2024 2:13,51.61,10.89,Chelsea Totten,high
28092,4/4/2024 2:28,51.53,10.85,Chelsea Totten,high
28093,4/4/2024 2:43,51.53,10.85,Chelsea Totten,high
28094,4/4/2024 2:58,51.38,10.77,Chelsea Totten,high
28095,4/4/2024 3:13,51.38,10.77,Chelsea Totten,high
28096,4/4/2024 3:28,51.45,10.81,Chelsea Totten,high
28097,4/4/2024 3:43,51.3,10.72,Chelsea Totten,high
28098,4/4/2024 3:58,51.3,10.72,Chelsea Totten,high
28099,4/4/2024 4:13,51.3,10.72,Chelsea Totten,high
28100,4/4/2024 4:28,51.22,10.68,Chelsea Totten,high
28101,4/4/2024 4:43,51.22,10.68,Chelsea Totten,high
28102,4/4/2024 4:58,51.22,10.68,Chelsea Totten,high
28103,4/4/2024 5:13,51.22,10.68,Chelsea Totten,high
28104,4/4/2024 5:28,51.22,10.68,Chelsea Totten,high
28105,4/4/2024 5:43,51.22,10.68,Chelsea Totten,high
28106,4/4/2024 5:58,51.22,10.68,Chelsea Totten,high
28107,4/4/2024 6:13,51.45,10.81,Chelsea Totten,high
28108,4/4/2024 6:28,51.45,10.81,Chelsea Totten,high
28109,4/4/2024 6:43,51.45,10.81,Chelsea Totten,high
28110,4/4/2024 6:58,51.45,10.81,Chelsea Totten,high
28111,4/4/2024 7:13,51.3,10.72,Chelsea Totten,high
28112,4/4/2024 7:28,51.3,10.72,Chelsea Totten,high
28113,4/4/2024 7:43,51.38,10.77,Chelsea Totten,high
28114,4/4/2024 7:58,51.61,10.89,Chelsea Totten,high
28115,4/4/2024 8:13,51.92,11.07,Chelsea Totten,high
28116,4/4/2024 8:28,52,11.11,Chelsea Totten,high
28117,4/4/2024 8:43,51.92,11.07,Chelsea Totten,high
28118,4/4/2024 8:58,52,11.11,Chelsea Totten,high
28119,4/4/2024 9:13,51.92,11.07,Chelsea Totten,high
28120,4/4/2024 9:28,52,11.11,Chelsea Totten,high
28121,4/4/2024 9:43,51.76,10.98,Chelsea Totten,high
28122,4/4/2024 9:58,51.92,11.07,Chelsea Totten,high
28123,4/4/2024 10:13,51.84,11.02,Chelsea Totten,high
28124,4/4/2024 10:28,51.84,11.02,Chelsea Totten,high
28125,4/4/2024 10:43,52,11.11,Chelsea Totten,high
28126,4/4/2024 10:58,51.92,11.07,Chelsea Totten,high
28127,4/4/2024 11:13,51.92,11.07,Chelsea Totten,high
28128,4/4/2024 11:28,52.07,11.15,Chelsea Totten,high
28129,4/4/2024 11:43,52.15,11.19,Chelsea Totten,high
28130,4/4/2024 11:58,52.15,11.19,Chelsea Totten,high
28131,4/4/2024 12:13,52.23,11.24,Chelsea Totten,high
28132,4/4/2024 12:28,52.3,11.28,Chelsea Totten,high
28133,4/4/2024 12:43,52.3,11.28,Chelsea Totten,high
28134,4/4/2024 12:58,52.3,11.28,Chelsea Totten,high
28135,4/4/2024 13:13,52.46,11.37,Chelsea Totten,high
28136,4/4/2024 13:28,52.54,11.41,Chelsea Totten,high
28137,4/4/2024 13:43,52.54,11.41,Chelsea Totten,high
28138,4/4/2024 13:58,52.54,11.41,Chelsea Totten,high
28139,4/4/2024 14:13,52.23,11.24,Chelsea Totten,high
28140,4/4/2024 14:28,52.07,11.15,Chelsea Totten,high
28141,4/4/2024 14:43,51.84,11.02,Chelsea Totten,high
28142,4/4/2024 14:58,52.07,11.15,Chelsea Totten,high
28143,4/4/2024 15:13,52,11.11,Chelsea Totten,high
28144,4/4/2024 15:28,52.07,11.15,Chelsea Totten,high
28145,4/4/2024 15:43,52.23,11.24,Chelsea Totten,high
28146,4/4/2024 15:58,52.23,11.24,Chelsea Totten,high
28147,4/4/2024 16:13,52.07,11.15,Chelsea Totten,high
28148,4/4/2024 16:28,52.23,11.24,Chelsea Totten,high
28149,4/4/2024 16:43,52.54,11.41,Chelsea Totten,high
28150,4/4/2024 16:58,53,11.67,Chelsea Totten,high
28151,4/4/2024 17:13,52.77,11.54,Chelsea Totten,high
28152,4/4/2024 17:28,52.54,11.41,Chelsea Totten,high
28153,4/4/2024 17:43,52.54,11.41,Chelsea Totten,high
28154,4/4/2024 17:58,52.46,11.37,Chelsea Totten,high
28155,4/4/2024 18:13,52.46,11.37,Chelsea Totten,high
28156,4/4/2024 18:28,52.38,11.32,Chelsea Totten,high
28157,4/4/2024 18:43,52.3,11.28,Chelsea Totten,high
28158,4/4/2024 18:58,52.38,11.32,Chelsea Totten,high
28159,4/4/2024 19:13,52.38,11.32,Chelsea Totten,high
28160,4/4/2024 19:28,52.23,11.24,Chelsea Totten,high
28161,4/4/2024 19:43,51.84,11.02,Chelsea Totten,high
28162,4/4/2024 19:58,48.06,8.92,Chelsea Totten,high
28163,4/4/2024 20:13,44.66,7.03,Chelsea Totten,high
28164,4/4/2024 20:28,44.5,6.95,Chelsea Totten,high
28165,4/4/2024 20:43,43.96,6.65,Chelsea Totten,high
28166,4/4/2024 20:58,43.42,6.35,Chelsea Totten,high
28167,4/4/2024 21:13,42.73,5.96,Chelsea Totten,high
28168,4/4/2024 21:28,42.65,5.92,Chelsea Totten,high
28169,4/4/2024 21:43,42.11,5.62,Chelsea Totten,high
28170,4/4/2024 21:58,40.8,4.89,Chelsea Totten,high
28171,4/4/2024 22:13,40.33,4.63,Chelsea Totten,high
28172,4/4/2024 22:28,42.73,5.96,Chelsea Totten,high
28173,4/4/2024 22:43,49.99,9.99,Chelsea Totten,high
28174,4/4/2024 22:58,50.45,10.25,Chelsea Totten,high
28175,4/4/2024 23:13,51.92,11.07,Chelsea Totten,high
28176,4/4/2024 23:28,51.76,10.98,Chelsea Totten,high
28177,4/4/2024 23:43,51.53,10.85,Chelsea Totten,high
28178,4/4/2024 23:58,51.53,10.85,Chelsea Totten,high
28179,4/5/2024 0:13,51.53,10.85,Chelsea Totten,high
28180,4/5/2024 0:28,51.61,10.89,Chelsea Totten,high
28181,4/5/2024 0:43,51.69,10.94,Chelsea Totten,high
28182,4/5/2024 0:58,51.76,10.98,Chelsea Totten,high
28183,4/5/2024 1:13,51.61,10.89,Chelsea Totten,high
28184,4/5/2024 1:28,51.69,10.94,Chelsea Totten,high
28185,4/5/2024 1:43,51.61,10.89,Chelsea Totten,high
28186,4/5/2024 1:58,51.69,10.94,Chelsea Totten,high
28187,4/5/2024 2:13,51.45,10.81,Chelsea Totten,high
28188,4/5/2024 2:28,51.53,10.85,Chelsea Totten,high
28189,4/5/2024 2:43,51.45,10.81,Chelsea Totten,high
28190,4/5/2024 2:58,51.53,10.85,Chelsea Totten,high
28191,4/5/2024 3:13,51.45,10.81,Chelsea Totten,high
28192,4/5/2024 3:28,51.53,10.85,Chelsea Totten,high
28193,4/5/2024 3:43,51.45,10.81,Chelsea Totten,high
28194,4/5/2024 3:58,51.3,10.72,Chelsea Totten,high
28195,4/5/2024 4:13,51.22,10.68,Chelsea Totten,high
28196,4/5/2024 4:28,51.22,10.68,Chelsea Totten,high
28197,4/5/2024 4:43,51.15,10.64,Chelsea Totten,high
28198,4/5/2024 4:58,51.15,10.64,Chelsea Totten,high
28199,4/5/2024 5:13,51.15,10.64,Chelsea Totten,high
28200,4/5/2024 5:28,51.15,10.64,Chelsea Totten,high
28201,4/5/2024 5:43,51.15,10.64,Chelsea Totten,high
28202,4/5/2024 5:58,51.07,10.59,Chelsea Totten,high
28203,4/5/2024 6:13,51.15,10.64,Chelsea Totten,high
28204,4/5/2024 6:28,51.15,10.64,Chelsea Totten,high
28205,4/5/2024 6:43,51.07,10.59,Chelsea Totten,high
28206,4/5/2024 6:58,51.15,10.64,Chelsea Totten,high
28207,4/5/2024 7:13,51.3,10.72,Chelsea Totten,high
28208,4/5/2024 7:28,51.22,10.68,Chelsea Totten,high
28209,4/5/2024 7:43,51.3,10.72,Chelsea Totten,high
28210,4/5/2024 7:58,51.38,10.77,Chelsea Totten,high
28211,4/5/2024 8:13,51.38,10.77,Chelsea Totten,high
28212,4/5/2024 8:28,51.38,10.77,Chelsea Totten,high
28213,4/5/2024 8:43,51.3,10.72,Chelsea Totten,high
28214,4/5/2024 8:58,51.3,10.72,Chelsea Totten,high
28215,4/5/2024 9:13,51.45,10.81,Chelsea Totten,high
28216,4/5/2024 9:28,51.61,10.89,Chelsea Totten,high
28217,4/5/2024 9:43,51.84,11.02,Chelsea Totten,high
28218,4/5/2024 9:58,51.92,11.07,Chelsea Totten,high
28219,4/5/2024 10:13,52,11.11,Chelsea Totten,high
28220,4/5/2024 10:28,51.92,11.07,Chelsea Totten,high
28221,4/5/2024 10:43,52.15,11.19,Chelsea Totten,high
28222,4/5/2024 10:58,52.07,11.15,Chelsea Totten,high
28223,4/5/2024 11:13,52.15,11.19,Chelsea Totten,high
28224,4/5/2024 11:28,52.38,11.32,Chelsea Totten,high
28225,4/5/2024 11:43,52.23,11.24,Chelsea Totten,high
28226,4/5/2024 11:58,52.3,11.28,Chelsea Totten,high
28227,4/5/2024 12:13,52.3,11.28,Chelsea Totten,high
28228,4/5/2024 12:28,52.3,11.28,Chelsea Totten,high
28229,4/5/2024 12:43,52.15,11.19,Chelsea Totten,high
28230,4/5/2024 12:58,52.07,11.15,Chelsea Totten,high
28231,4/5/2024 13:13,52.54,11.41,Chelsea Totten,high
28232,4/5/2024 13:28,52.3,11.28,Chelsea Totten,high
28233,4/5/2024 13:43,52,11.11,Chelsea Totten,high
28234,4/5/2024 13:58,51.84,11.02,Chelsea Totten,high
28235,4/5/2024 14:13,52.23,11.24,Chelsea Totten,high
28236,4/5/2024 14:28,52.23,11.24,Chelsea Totten,high
28237,4/5/2024 14:43,51.69,10.94,Chelsea Totten,high
28238,4/5/2024 14:58,51.69,10.94,Chelsea Totten,high
28239,4/5/2024 15:13,51.53,10.85,Chelsea Totten,high
28240,4/5/2024 15:28,51.22,10.68,Chelsea Totten,high
28241,4/5/2024 15:43,51.38,10.77,Chelsea Totten,high
28242,4/5/2024 15:58,51.38,10.77,Chelsea Totten,high
28243,4/5/2024 16:13,51.3,10.72,Chelsea Totten,high
28244,4/5/2024 16:28,51.61,10.89,Chelsea Totten,high
28245,4/5/2024 16:43,51.76,10.98,Chelsea Totten,high
28246,4/5/2024 16:58,51.61,10.89,Chelsea Totten,high
28247,4/5/2024 17:13,51.61,10.89,Chelsea Totten,high
28248,4/5/2024 17:28,51.61,10.89,Chelsea Totten,high
28249,4/5/2024 17:43,51.53,10.85,Chelsea Totten,high
28250,4/5/2024 17:58,51.92,11.07,Chelsea Totten,high
28251,4/5/2024 18:13,52,11.11,Chelsea Totten,high
28252,4/5/2024 18:28,52.07,11.15,Chelsea Totten,high
28253,4/5/2024 18:43,52.07,11.15,Chelsea Totten,high
28254,4/5/2024 18:58,52.3,11.28,Chelsea Totten,high
28255,4/5/2024 19:13,52.07,11.15,Chelsea Totten,high
28256,4/5/2024 19:28,51.84,11.02,Chelsea Totten,high
28257,4/5/2024 19:43,51.92,11.07,Chelsea Totten,high
28258,4/5/2024 19:58,51.84,11.02,Chelsea Totten,high
28259,4/5/2024 20:13,51.84,11.02,Chelsea Totten,high
28260,4/5/2024 20:28,52,11.11,Chelsea Totten,high
28261,4/5/2024 20:43,51.84,11.02,Chelsea Totten,high
28262,4/5/2024 20:58,45.59,7.55,Chelsea Totten,high
28263,4/5/2024 21:13,42.96,6.09,Chelsea Totten,high
28264,4/5/2024 21:28,42.42,5.79,Chelsea Totten,high
28265,4/5/2024 21:43,42.34,5.75,Chelsea Totten,high
28266,4/5/2024 21:58,42.19,5.66,Chelsea Totten,high
28267,4/5/2024 22:13,41.96,5.53,Chelsea Totten,high
28268,4/5/2024 22:28,42.34,5.75,Chelsea Totten,high
28269,4/5/2024 22:43,41.8,5.45,Chelsea Totten,high
28270,4/5/2024 22:58,41.88,5.49,Chelsea Totten,high
28271,4/5/2024 23:13,42.27,5.7,Chelsea Totten,high
28272,4/5/2024 23:28,42.81,6,Chelsea Totten,high
28273,4/5/2024 23:43,49.68,9.82,Chelsea Totten,high
28274,4/5/2024 23:58,50.53,10.29,Chelsea Totten,high
28275,4/6/2024 0:13,51.38,10.77,Chelsea Totten,high
28276,4/6/2024 0:28,51.53,10.85,Chelsea Totten,high
28277,4/6/2024 0:43,51.45,10.81,Chelsea Totten,high
28278,4/6/2024 0:58,51.45,10.81,Chelsea Totten,high
28279,4/6/2024 1:13,51.45,10.81,Chelsea Totten,high
28280,4/6/2024 1:28,51.38,10.77,Chelsea Totten,high
28281,4/6/2024 1:43,51.38,10.77,Chelsea Totten,high
28282,4/6/2024 1:58,51.38,10.77,Chelsea Totten,high
28283,4/6/2024 2:13,51.38,10.77,Chelsea Totten,high
28284,4/6/2024 2:28,51.53,10.85,Chelsea Totten,high
28285,4/6/2024 2:43,51.15,10.64,Chelsea Totten,high
28286,4/6/2024 2:58,51.15,10.64,Chelsea Totten,high
28287,4/6/2024 3:13,51.15,10.64,Chelsea Totten,high
28288,4/6/2024 3:28,51.22,10.68,Chelsea Totten,high
28289,4/6/2024 3:43,51.07,10.59,Chelsea Totten,high
28290,4/6/2024 3:58,51.07,10.59,Chelsea Totten,high
28291,4/6/2024 4:13,51.07,10.59,Chelsea Totten,high
28292,4/6/2024 4:28,50.99,10.55,Chelsea Totten,high
28293,4/6/2024 4:43,50.99,10.55,Chelsea Totten,high
28294,4/6/2024 4:58,51.07,10.59,Chelsea Totten,high
28295,4/6/2024 5:13,50.99,10.55,Chelsea Totten,high
28296,4/6/2024 5:28,51.07,10.59,Chelsea Totten,high
28297,4/6/2024 5:43,51.07,10.59,Chelsea Totten,high
28298,4/6/2024 5:58,51.07,10.59,Chelsea Totten,high
28299,4/6/2024 6:13,50.99,10.55,Chelsea Totten,high
28300,4/6/2024 6:28,50.91,10.51,Chelsea Totten,high
28301,4/6/2024 6:43,50.91,10.51,Chelsea Totten,high
28302,4/6/2024 6:58,50.99,10.55,Chelsea Totten,high
28303,4/6/2024 7:13,51.07,10.59,Chelsea Totten,high
28304,4/6/2024 7:28,50.99,10.55,Chelsea Totten,high
28305,4/6/2024 7:43,50.99,10.55,Chelsea Totten,high
28306,4/6/2024 7:58,51.07,10.59,Chelsea Totten,high
28307,4/6/2024 8:13,51.07,10.59,Chelsea Totten,high
28308,4/6/2024 8:28,51.15,10.64,Chelsea Totten,high
28309,4/6/2024 8:43,51.22,10.68,Chelsea Totten,high
28310,4/6/2024 8:58,51.3,10.72,Chelsea Totten,high
28311,4/6/2024 9:13,51.38,10.77,Chelsea Totten,high
28312,4/6/2024 9:28,51.3,10.72,Chelsea Totten,high
28313,4/6/2024 9:43,51.53,10.85,Chelsea Totten,high
28314,4/6/2024 9:58,51.38,10.77,Chelsea Totten,high
28315,4/6/2024 10:13,51.45,10.81,Chelsea Totten,high
28316,4/6/2024 10:28,51.76,10.98,Chelsea Totten,high
28317,4/6/2024 10:43,51.61,10.89,Chelsea Totten,high
28318,4/6/2024 10:58,51.84,11.02,Chelsea Totten,high
28319,4/6/2024 11:13,51.76,10.98,Chelsea Totten,high
28320,4/6/2024 11:28,51.76,10.98,Chelsea Totten,high
28321,4/6/2024 11:43,51.53,10.85,Chelsea Totten,high
28322,4/6/2024 11:58,51.69,10.94,Chelsea Totten,high
28323,4/6/2024 12:13,51.84,11.02,Chelsea Totten,high
28324,4/6/2024 12:28,51.84,11.02,Chelsea Totten,high
28325,4/6/2024 12:43,51.53,10.85,Chelsea Totten,high
28326,4/6/2024 12:58,51.53,10.85,Chelsea Totten,high
28327,4/6/2024 13:13,51.38,10.77,Chelsea Totten,high
28328,4/6/2024 13:28,51.45,10.81,Chelsea Totten,high
28329,4/6/2024 13:43,51.45,10.81,Chelsea Totten,high
28330,4/6/2024 13:58,51.38,10.77,Chelsea Totten,high
28331,4/6/2024 14:13,51.45,10.81,Chelsea Totten,high
28332,4/6/2024 14:28,51.38,10.77,Chelsea Totten,high
28333,4/6/2024 14:43,51.45,10.81,Chelsea Totten,high
28334,4/6/2024 14:58,51.38,10.77,Chelsea Totten,high
28335,4/6/2024 15:13,51.38,10.77,Chelsea Totten,high
28336,4/6/2024 15:28,51.61,10.89,Chelsea Totten,high
28337,4/6/2024 15:43,51.45,10.81,Chelsea Totten,high
28338,4/6/2024 15:58,51.38,10.77,Chelsea Totten,high
28339,4/6/2024 16:13,51.15,10.64,Chelsea Totten,high
28340,4/6/2024 16:28,51.15,10.64,Chelsea Totten,high
28341,4/6/2024 16:43,50.99,10.55,Chelsea Totten,high
28342,4/6/2024 16:58,50.99,10.55,Chelsea Totten,high
28343,4/6/2024 17:13,51.22,10.68,Chelsea Totten,high
28344,4/6/2024 17:28,51.15,10.64,Chelsea Totten,high
28345,4/6/2024 17:43,51.07,10.59,Chelsea Totten,high
28346,4/6/2024 17:58,51.07,10.59,Chelsea Totten,high
28347,4/6/2024 18:13,51.22,10.68,Chelsea Totten,high
28348,4/6/2024 18:28,51.07,10.59,Chelsea Totten,high
28349,4/6/2024 18:43,51.15,10.64,Chelsea Totten,high
28350,4/6/2024 18:58,51.15,10.64,Chelsea Totten,high
28351,4/6/2024 19:13,51.22,10.68,Chelsea Totten,high
28352,4/6/2024 19:28,51.15,10.64,Chelsea Totten,high
28353,4/6/2024 19:43,51.15,10.64,Chelsea Totten,high
28354,4/6/2024 19:58,51.07,10.59,Chelsea Totten,high
28355,4/6/2024 20:13,51.07,10.59,Chelsea Totten,high
28356,4/6/2024 20:28,51.15,10.64,Chelsea Totten,high
28357,4/6/2024 20:43,50.99,10.55,Chelsea Totten,high
28358,4/6/2024 20:58,50.84,10.46,Chelsea Totten,high
28359,4/6/2024 21:13,50.84,10.46,Chelsea Totten,high
28360,4/6/2024 21:28,50.61,10.34,Chelsea Totten,high
28361,4/6/2024 21:43,50.3,10.16,Chelsea Totten,high
28362,4/6/2024 21:58,42.42,5.79,Chelsea Totten,high
28363,4/6/2024 22:13,40.49,4.72,Chelsea Totten,high
28364,4/6/2024 22:28,40.26,4.59,Chelsea Totten,high
28365,4/6/2024 22:43,39.56,4.2,Chelsea Totten,high
28366,4/6/2024 22:58,39.41,4.12,Chelsea Totten,high
28367,4/6/2024 23:13,39.25,4.03,Chelsea Totten,high
28368,4/6/2024 23:28,38.64,3.69,Chelsea Totten,high
28369,4/6/2024 23:43,38.33,3.52,Chelsea Totten,high
28370,4/6/2024 23:58,38.1,3.39,Chelsea Totten,high
28371,4/7/2024 0:13,38.25,3.47,Chelsea Totten,high
28372,4/7/2024 0:28,47.44,8.58,Chelsea Totten,high
28373,4/7/2024 0:43,49.14,9.52,Chelsea Totten,high
28374,4/7/2024 0:58,50.37,10.21,Chelsea Totten,high
28375,4/7/2024 1:13,50.61,10.34,Chelsea Totten,high
28376,4/7/2024 1:28,50.76,10.42,Chelsea Totten,high
28377,4/7/2024 1:43,50.84,10.46,Chelsea Totten,high
28378,4/7/2024 1:58,50.91,10.51,Chelsea Totten,high
28379,4/7/2024 2:13,50.91,10.51,Chelsea Totten,high
28380,4/7/2024 2:28,50.99,10.55,Chelsea Totten,high
28381,4/7/2024 2:43,50.91,10.51,Chelsea Totten,high
28382,4/7/2024 2:58,50.99,10.55,Chelsea Totten,high
28383,4/7/2024 3:13,50.91,10.51,Chelsea Totten,high
28384,4/7/2024 3:28,50.99,10.55,Chelsea Totten,high
28385,4/7/2024 3:43,50.99,10.55,Chelsea Totten,high
28386,4/7/2024 3:58,50.99,10.55,Chelsea Totten,high
28387,4/7/2024 4:13,50.84,10.46,Chelsea Totten,high
28388,4/7/2024 4:28,50.84,10.46,Chelsea Totten,high
28389,4/7/2024 4:43,50.76,10.42,Chelsea Totten,high
28390,4/7/2024 4:58,50.76,10.42,Chelsea Totten,high
28391,4/7/2024 5:13,50.84,10.46,Chelsea Totten,high
28392,4/7/2024 5:28,50.84,10.46,Chelsea Totten,high
28393,4/7/2024 5:43,50.76,10.42,Chelsea Totten,high
28394,4/7/2024 5:58,50.76,10.42,Chelsea Totten,high
28395,4/7/2024 6:13,50.84,10.46,Chelsea Totten,high
28396,4/7/2024 6:28,50.76,10.42,Chelsea Totten,high
28397,4/7/2024 6:43,50.68,10.38,Chelsea Totten,high
28398,4/7/2024 6:58,50.76,10.42,Chelsea Totten,high
28399,4/7/2024 7:13,50.84,10.46,Chelsea Totten,high
28400,4/7/2024 7:28,50.76,10.42,Chelsea Totten,high
28401,4/7/2024 7:43,50.76,10.42,Chelsea Totten,high
28402,4/7/2024 7:58,50.91,10.51,Chelsea Totten,high
28403,4/7/2024 8:13,50.76,10.42,Chelsea Totten,high
28404,4/7/2024 8:28,50.99,10.55,Chelsea Totten,high
28405,4/7/2024 8:43,50.99,10.55,Chelsea Totten,high
28406,4/7/2024 8:58,51.07,10.59,Chelsea Totten,high
28407,4/7/2024 9:13,51.22,10.68,Chelsea Totten,high
28408,4/7/2024 9:28,51.69,10.94,Chelsea Totten,high
28409,4/7/2024 9:43,51.84,11.02,Chelsea Totten,high
28410,4/7/2024 9:58,51.61,10.89,Chelsea Totten,high
28411,4/7/2024 10:13,51.53,10.85,Chelsea Totten,high
28412,4/7/2024 10:28,51.92,11.07,Chelsea Totten,high
28413,4/7/2024 10:43,52.69,11.49,Chelsea Totten,high
28414,4/7/2024 10:58,52.84,11.58,Chelsea Totten,high
28415,4/7/2024 11:13,53,11.67,Chelsea Totten,high
28416,4/7/2024 11:28,54.08,12.27,Chelsea Totten,high
28417,4/7/2024 11:43,54.7,12.61,Chelsea Totten,high
28418,4/7/2024 11:58,55.08,12.82,Chelsea Totten,high
28419,4/7/2024 12:13,56.63,13.68,Chelsea Totten,high
28420,4/7/2024 12:28,56.86,13.81,Chelsea Totten,high
28421,4/7/2024 12:43,57.32,14.07,Chelsea Totten,high
28422,4/7/2024 12:58,56.01,13.34,Chelsea Totten,high
28423,4/7/2024 13:13,54.54,12.52,Chelsea Totten,high
28424,4/7/2024 13:28,52.38,11.32,Chelsea Totten,high
28425,4/7/2024 13:43,53.23,11.79,Chelsea Totten,high
28426,4/7/2024 13:58,52.77,11.54,Chelsea Totten,high
28427,4/7/2024 14:13,52.54,11.41,Chelsea Totten,high
28428,4/7/2024 14:28,52.54,11.41,Chelsea Totten,high
28429,4/7/2024 14:43,52.07,11.15,Chelsea Totten,high
28430,4/7/2024 14:58,52.23,11.24,Chelsea Totten,high
28431,4/7/2024 15:13,52,11.11,Chelsea Totten,high
28432,4/7/2024 15:28,52.23,11.24,Chelsea Totten,high
28433,4/7/2024 15:43,52.07,11.15,Chelsea Totten,high
28434,4/7/2024 15:58,51.92,11.07,Chelsea Totten,high
28435,4/7/2024 16:13,51.84,11.02,Chelsea Totten,high
28436,4/7/2024 16:28,51.84,11.02,Chelsea Totten,high
28437,4/7/2024 16:43,51.15,10.64,Chelsea Totten,high
28438,4/7/2024 16:58,50.84,10.46,Chelsea Totten,high
28439,4/7/2024 17:13,50.76,10.42,Chelsea Totten,high
28440,4/7/2024 17:28,50.76,10.42,Chelsea Totten,high
28441,4/7/2024 17:43,50.91,10.51,Chelsea Totten,high
28442,4/7/2024 17:58,50.99,10.55,Chelsea Totten,high
28443,4/7/2024 18:13,50.99,10.55,Chelsea Totten,high
28444,4/7/2024 18:28,50.99,10.55,Chelsea Totten,high
28445,4/7/2024 18:43,50.84,10.46,Chelsea Totten,high
28446,4/7/2024 18:58,50.91,10.51,Chelsea Totten,high
28447,4/7/2024 19:13,50.68,10.38,Chelsea Totten,high
28448,4/7/2024 19:28,50.76,10.42,Chelsea Totten,high
28449,4/7/2024 19:43,50.84,10.46,Chelsea Totten,high
28450,4/7/2024 19:58,50.91,10.51,Chelsea Totten,high
28451,4/7/2024 20:13,50.84,10.46,Chelsea Totten,high
28452,4/7/2024 20:28,50.76,10.42,Chelsea Totten,high
28453,4/7/2024 20:43,51.07,10.59,Chelsea Totten,high
28454,4/7/2024 20:58,51.07,10.59,Chelsea Totten,high
28455,4/7/2024 21:13,50.99,10.55,Chelsea Totten,high
28456,4/7/2024 21:28,50.99,10.55,Chelsea Totten,high
28457,4/7/2024 21:43,51.07,10.59,Chelsea Totten,high
28458,4/7/2024 21:58,51.07,10.59,Chelsea Totten,high
28459,4/7/2024 22:13,51.07,10.59,Chelsea Totten,high
28460,4/7/2024 22:28,50.99,10.55,Chelsea Totten,high
28461,4/7/2024 22:43,50.61,10.34,Chelsea Totten,high
28462,4/7/2024 22:58,50.37,10.21,Chelsea Totten,high
28463,4/7/2024 23:13,45.89,7.72,Chelsea Totten,high
28464,4/7/2024 23:28,43.35,6.3,Chelsea Totten,high
28465,4/7/2024 23:43,43.04,6.13,Chelsea Totten,high
28466,4/7/2024 23:58,43.11,6.17,Chelsea Totten,high
28467,4/8/2024 0:13,43.11,6.17,Chelsea Totten,high
28468,4/8/2024 0:28,42.81,6,Chelsea Totten,high
28469,4/8/2024 0:43,42.65,5.92,Chelsea Totten,high
28470,4/8/2024 0:58,49.99,9.99,Chelsea Totten,high
28471,4/8/2024 1:13,50.53,10.29,Chelsea Totten,high
28472,4/8/2024 1:28,50.99,10.55,Chelsea Totten,high
28473,4/8/2024 1:43,51.07,10.59,Chelsea Totten,high
28474,4/8/2024 1:58,51.07,10.59,Chelsea Totten,high
28475,4/8/2024 2:13,51.07,10.59,Chelsea Totten,high
28476,4/8/2024 2:28,51.07,10.59,Chelsea Totten,high
28477,4/8/2024 2:43,51.15,10.64,Chelsea Totten,high
